85.319297	43.525886
63.547621	28.903518
50.762705	26.107674
30.982968	22.075395
57.285982	40.555178
73.852904	36.002724
86.897007	47.739327
54.151816	31.654530
8.111715	9.024944
82.127479	42.820170
44.380111	26.335529
70.449004	30.629432
70.325124	37.623135
28.457051	16.565365
48.131066	29.331417
50.086508	19.763849
76.693191	43.195877
21.877684	18.393889
59.664285	36.058959
20.243888	18.738845
69.234905	41.586874
41.216892	25.771171
58.883547	35.458806
73.225728	35.480235
53.295114	28.323114
55.052134	32.364073
27.367215	16.777164
48.967418	23.341812
58.461113	40.358415
62.423743	38.755968
54.509253	30.197238
58.428390	35.176908
54.874014	36.103473
87.306181	49.275821
58.082212	25.807798
69.384070	39.936015
70.044735	34.147957
79.079856	44.342429
87.108385	51.421624
67.622763	33.619386
49.762309	34.577712
62.176768	33.611945
67.057014	29.843022
79.038752	35.931804
89.276380	48.975474
64.569092	43.989046
70.357975	39.693471
70.935420	41.219127
31.295528	17.446479
78.648798	40.613370
62.707265	28.523590
53.218738	32.801788
109.793204	47.512175
89.696881	50.248841
87.914285	47.171198
83.317802	47.791411
47.216964	26.648808
82.496008	46.918505
61.032700	34.455010
20.466710	16.782374
73.645845	30.072447
39.757113	21.314363
100.539230	50.262778
27.152778	18.795341
73.146832	49.625621
40.640273	16.141499
66.842793	33.085749
61.798750	28.868163
72.841920	35.997528
38.899685	28.606423
56.747284	27.442769
87.144799	49.077528
75.514628	44.578795
63.433140	36.162558
43.316829	32.386854
39.681935	28.118676
54.484172	27.868398
80.713369	39.826720
83.741527	51.797728
63.661804	32.565930
37.703090	22.929876
77.739476	35.281457
73.732369	34.262755
60.295641	36.897092
76.877737	31.330182
100.527817	51.974769
75.981449	35.066469
69.931672	32.438751
39.577923	18.619282
90.544647	53.510362
56.933513	24.672753
61.145648	25.200870
53.929065	28.470870
55.752573	31.149586
63.591174	32.231875
49.756019	24.321236
66.668911	44.399088
63.639026	39.411025
25.089306	20.318380
55.572926	27.531802
80.163587	37.716449
94.478345	50.086029
55.113075	25.679871
46.974782	25.299356
58.961563	30.478244
44.365285	16.363016
56.715676	34.279672
79.719265	42.701182
61.548684	35.481232
80.623386	46.744080
39.997547	29.398998
71.781719	42.978477
83.632259	50.283469
61.190079	30.631400
62.830782	30.233265
83.621867	46.277633
45.160065	27.068813
82.471134	33.159742
40.116693	18.925670
85.313261	43.990309
54.933319	34.917069
28.719843	25.252132
81.303277	42.354018
59.575273	36.734153
55.051621	28.807725
30.510165	13.463324
111.110272	56.359555
49.628890	33.177498
79.793967	51.985157
80.079070	37.501286
95.356449	57.842013
64.542178	37.443180
55.053001	24.425060
72.805590	44.787512
105.254842	53.362652
81.201857	37.960108
86.284792	44.013353
75.554111	47.156383
81.544244	30.658667
63.827188	39.863234
83.942899	38.083933
82.364446	36.430718
63.148989	36.825236
40.883228	26.276891
73.945526	45.380711
65.658836	41.117803
87.269895	42.687970
54.631500	33.707365
88.205054	46.824164
11.192608	10.588294
80.663125	41.192292
44.216706	28.223436
55.486896	28.092400
67.951204	39.023230
70.871509	32.372203
70.724609	34.970110
54.659784	24.460727
80.098749	42.676042
103.390236	46.918279
74.115951	38.000390
38.489248	20.192152
59.573417	39.097297
80.443536	44.720554
75.173069	38.306043
37.971111	28.503049
90.330148	47.581429
60.315024	41.461739
76.636732	44.932690
66.638238	31.889311
43.986903	30.822640
59.037901	29.081480
20.834156	12.748931
44.680790	18.014255
60.266771	32.389358
44.052054	20.958503
70.928021	34.326365
59.592991	25.718169
74.569511	40.143978
64.626533	35.618416
89.363130	53.052173
37.507524	28.129982
24.974263	8.174465
55.751729	20.053042
63.843555	43.673333
66.616357	25.327871
66.991406	39.769839
70.481377	33.918816
94.050241	46.412864
50.526769	21.423412
50.621728	17.717809
67.820780	28.563822
64.379229	26.665981
31.831576	15.207059
44.175398	24.565545
87.383964	42.973493
54.859968	31.466023
38.651487	25.852908
100.733965	49.560098
79.356263	48.410023
108.239395	40.418352
51.942968	30.916274
82.507387	39.214625
46.345792	23.823729
64.695610	30.317636
44.982770	21.234155
53.185665	27.972319
33.859533	22.166542
78.251132	40.938944
76.755210	47.551617
43.603894	18.916524
79.366002	39.617833
54.553081	32.645536
61.694310	27.978500
81.572357	47.106450
64.156405	32.300858
41.647209	32.315686
56.420978	36.011373
30.335185	10.521628
76.563687	31.522542
61.247905	28.202374
84.622202	42.602359
72.830563	34.165007
14.870663	16.194730
83.645217	33.768388
27.545869	30.500586
37.731026	20.339293
65.229077	35.583042
59.257161	38.640471
85.322011	43.453330
74.555273	38.486896
48.644630	28.142670
92.839709	42.557842
49.370225	25.762092
73.474425	34.715131
49.617359	33.627935
75.986585	38.626073
79.147039	35.482093
73.705637	38.313058
83.009532	43.281244
30.653842	22.660180
68.309772	38.655391
56.879379	37.595137
60.319203	30.556961
82.542271	45.984694
39.687495	20.781118
70.635144	36.201436
47.061676	28.111326
39.479170	27.243439
31.705321	13.098529
80.524678	38.978512
94.568178	40.092654
75.402154	39.130858
60.461929	37.016475
64.264871	38.589789
81.587517	36.745442
79.866874	40.381016
67.346262	31.024559
79.299060	33.974044
44.282893	30.591082
84.876668	42.606209
36.541643	19.489950
75.971980	36.152849
104.264744	46.666424
58.818139	24.283604
29.573070	16.475119
77.907934	33.224948
90.964277	39.813343
78.718266	38.644471
67.639895	33.389795
39.518402	24.292829
68.926097	42.738787
50.665951	24.101064
60.548357	40.167395
69.851978	34.103733
55.048244	41.758923
71.720219	42.883555
72.880427	35.011456
80.062850	43.497961
64.627437	27.061883
62.725660	39.290462
49.317448	29.215045
84.179676	48.336021
42.219746	29.035723
55.237872	29.832053
58.092201	26.050346
51.287504	25.019059
73.033863	41.956041
61.154948	28.658916
91.410137	45.461337
50.975073	37.314791
